Date,Description,Category,Amount_MXN,Amount_USD,Source_File,Account_Type,Status
2025-08-16,RAPPI*RAPPI MEXICO      MEXICO CITY,,30.00,,2025-08.csv,credit,
2025-08-16,RAPPI*RAPPI MEXICO      MEXICO CITY,,1356.70,,2025-08.csv,credit,
2025-08-16,REST SUCURSAL ALFIL     CUAUHTEMOC,,3171.13,,2025-08.csv,credit,
2025-08-16,UBER TRIP               HTTPS://HELP.UB,,131.65,,2025-08.csv,credit,
2025-08-17,RAPPI*RAPPI MEXICO      MEXICO CITY,,1276.70,,2025-08.csv,credit,
2025-08-17,ZTL*ODETTE CUISINE      CDMX,,389.00,,2025-08.csv,credit,
2025-08-18,ATARANTADOS             CIUDAD DE MEX,,368.50,,2025-08.csv,credit,
2025-08-18,RAPPI*RAPPI MEXICO      MEXICO CITY,,40.00,,2025-08.csv,credit,
2025-08-18,RAPPI*RAPPI MEXICO      MEXICO CITY,,709.70,,2025-08.csv,credit,
2025-08-18,Mortgage Payment,Housing:Mortgage,34846.50,,banregio-2025-08.pdf,debit,
2025-08-19,ANTHROPIC               SAN FRANCISCO,,4826.43,,2025-08.csv,credit,
2025-08-19,NETFLIX.COM             LOS GATOS,,482.08,,2025-08.csv,credit,
2025-08-19,RAPPI*RAPPI MEXICO      MEXICO CITY,,222.70,,2025-08.csv,credit,
2025-08-20,AMAZON MX MARKETPLACE*A MEXICO CITY,,565.00,,2025-08.csv,credit,
2025-08-20,AMAZON MX MARKETPLACE*A MEXICO CITY,,698.15,,2025-08.csv,credit,
2025-08-20,AMAZON MX MARKETPLACE*A MEXICO CITY,,820.00,,2025-08.csv,credit,
2025-08-20,AMAZON MX MARKETPLACE*A MEXICO CITY,,832.63,,2025-08.csv,credit,
2025-08-20,AMAZON MX MARKETPLACE*A MEXICO CITY,,899.40,,2025-08.csv,credit,
2025-08-20,BILLPOCKET*CAFE V 15ADD CUAUHTEMOC,,2040.00,,2025-08.csv,credit,
2025-08-20,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,367.40,,2025-08.csv,credit,
2025-08-20,WWW.MUBI.COM            NEW YORK,,179.00,,2025-08.csv,credit,
2025-08-21,MERCADOPAGO*ORUJO       Cuauht?moc,,540.50,,2025-08.csv,credit,
2025-08-21,NETPAY*DR GUSTAVO ADOLF Ciudad De Mexic,,800.00,,2025-08.csv,credit,
2025-08-21,SPOTIFY MX              MEXICO,,129.00,,2025-08.csv,credit,
2025-08-22,CABLE Y COMU MORELIA SA CIUDAD DE MEXIC,,719.37,,2025-08.csv,credit,
2025-08-22,OEL*ABYSSMO             CUAHUTEMOC,,3103.85,,2025-09.csv,credit,
2025-08-22,REST ARFELL FT          CUAUHTEMOC,,99.00,,2025-09.csv,credit,
2025-08-22,REST CHORIPA            CIUDAD DE MEX,,500.50,,2025-09.csv,credit,
2025-08-23,APPLE.COM/BILL          CUPERTINO,,17.00,,2025-09.csv,credit,
2025-08-23,APPLE.COM/BILL          CUPERTINO,,129.00,,2025-09.csv,credit,
2025-08-23,APPLE.COM/BILL          CUPERTINO,,319.00,,2025-09.csv,credit,
2025-08-23,EL PALACIO DE HIERRO DU MEXICO,,3166.56,,2025-09.csv,credit,
2025-08-23,FELIXES FELICES AV MEXI MEXICO,,181.50,,2025-09.csv,credit,
2025-08-23,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,,159.00,,2025-09.csv,credit,
2025-08-23,LO DE JULIO RESTAURANT  CIUDAD DE MEX,,940.70,,2025-09.csv,credit,
2025-08-23,PALACIODEHIERRO DURANGO MEXICO,,4263.25,,2025-09.csv,credit,
2025-08-23,PAYU-GOOGLE CLOUD 10166 CIUDAD DE MEXIC,,200.00,,2025-09.csv,credit,
2025-08-23,UBER TRIP               HTTPS://HELP.UB,,106.57,,2025-09.csv,credit,
2025-08-23,UBER TRIP               HTTPS://HELP.UB,,117.49,,2025-09.csv,credit,
2025-08-23,UBER TRIP               HTTPS://HELP.UB,,135.85,,2025-09.csv,credit,
2025-08-23,UBER TRIP               HTTPS://HELP.UB,,151.17,,2025-09.csv,credit,
2025-08-24,APPLE.COM/BILL          CUPERTINO,,257.00,,2025-09.csv,credit,
2025-08-24,GOOGLE *NEST            G.CO/HELPPAY#,,200.00,,2025-09.csv,credit,
2025-08-24,RAPPI*RAPPI MEXICO      MEXICO CITY,,875.70,,2025-09.csv,credit,
2025-08-25,BUNA CAFE RICO LIVER    CIUDAD DE MEX,,335.00,,2025-09.csv,credit,
2025-08-25,CASAS DE COMIDA DEGU S  CIUDAD DE MEX,,732.60,,2025-09.csv,credit,
2025-08-25,DWELL ALL ACCESS        MIAMI,,1531.01,79.99,2025-09.csv,credit,
2025-08-26,AMAZON MX*AD FREE FOR P MEXICO CITY,,50.00,,2025-09.csv,credit,
2025-08-26,ANTHROPIC               SAN FRANCISCO,,4797.19,250.00,2025-09.csv,credit,
2025-08-26,RESTAURAT CAMOMILA      CIUDAD DE MEX,,310.50,,2025-09.csv,credit,
2025-08-27,AUDIBLE*RO73Y7P93       AMZN.COM/BILL,,286.97,14.95,2025-09.csv,credit,
2025-08-27,GOOGLE *GOOGLE ONE      G.CO/HELPPAY#,,395.00,,2025-09.csv,credit,
2025-08-27,LA 20 DEL VALLE         MEXICO,,733.00,,2025-09.csv,credit,
2025-08-27,UBER TRIP               HTTPS://HELP.UB,,90.31,,2025-09.csv,credit,
2025-08-27,UBER TRIP               HTTPS://HELP.UB,,195.28,,2025-09.csv,credit,
2025-08-28,ALMANEGRA CAFE          CIUDAD DE MEX,,48.40,,2025-09.csv,credit,
2025-08-28,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,,383.11,20.00,2025-09.csv,credit,
2025-08-28,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,367.40,,2025-09.csv,credit,
2025-08-29,Transfer to Luci,Transfer:Luci,2800.00,,banregio-2025-08.pdf,debit,
2025-08-30,AMAZON MKTPL*X92BT9QK3  AMZN.COM/BILL,,621.81,,2025-09.csv,credit,
2025-08-30,BAR MOG BISTRO 00038147 CIUDAD DE MEX,,968.00,,2025-09.csv,credit,
2025-08-30,"GITHUB, INC.            SAN FRANCISCO",,268.06,14.00,2025-09.csv,credit,
2025-08-30,RAPPI*RAPPI MEXICO      MEXICO CITY,,1009.70,,2025-09.csv,credit,
2025-08-31,BILLPOCKET*ABRASAMAR 9C MIGUEL HIDALG,,2409.25,,2025-09.csv,credit,
2025-08-31,MERCADOPAGO*LOLO        Cuauht?moc,,350.00,,2025-09.csv,credit,
2025-08-31,NETPAY*GRUPO COLUMPIO 7 Ciudad De Mexic,,10500.00,,2025-09.csv,credit,
2025-08-31,UBER TRIP               HTTPS://HELP.UB,,129.53,,2025-09.csv,credit,
2025-09-01,AMAZON MX MARKETPLACE*A MEXICO CITY,,549.38,,2025-09.csv,credit,
2025-09-01,DEMERGE MEXICO RB       MEXICO,,1305.00,,2025-09.csv,credit,
2025-09-01,MERCADOPAGO*SMOKESHOPCD Tijuana,,125.00,,2025-09.csv,credit,
2025-09-01,"NESPRESSO MEXICO, S.A.  MEXICO",,320.00,,2025-09.csv,credit,
2025-09-01,PALACIODEHIERRO DURANGO MEXICO,,1049.80,,2025-09.csv,credit,
2025-09-01,PAYU-GOOGLE CLOUD 10166 CIUDAD DE MEXIC,,194.88,,2025-09.csv,credit,
2025-09-01,RESTAURAT CAMOMILA      CIUDAD DE MEX,,341.00,,2025-09.csv,credit,
2025-09-01,Transfer to Karen,Transfer:Karen,3000.00,,banregio-2025-09.pdf,debit,
2025-09-02,AMAZON MX MARKETPLACE*A MEXICO CITY,,189.00,,2025-09.csv,credit,
2025-09-02,ANTHROPIC               SAN FRANCISCO,,4803.07,250.00,2025-09.csv,credit,
2025-09-02,ETSY.COM - RUGSRUNNER E IRELAND,,7329.77,,2025-09.csv,credit,
2025-09-02,LE PAIN QUOTIDIEN ROMA  MEXICO,,323.40,,2025-09.csv,credit,
2025-09-02,X CORP. PAID FEATURES   BASTROP,,153.70,8.00,2025-09.csv,credit,
2025-09-03,AMAZON MX*PRIME VIDEO C MEXICO CITY,,129.00,,2025-09.csv,credit,
2025-09-03,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,367.40,,2025-09.csv,credit,
2025-09-03,GRACIAS POR SU PAGO EN LINEA,,-49900.00,,2025-09.csv,credit,
2025-09-03,GRACIAS POR SU PAGO EN LINEA,,-49800.00,,2025-09.csv,credit,
2025-09-03,GRACIAS POR SU PAGO EN LINEA,,-49700.00,,2025-09.csv,credit,
2025-09-03,GRACIAS POR SU PAGO EN LINEA,,-49600.00,,2025-09.csv,credit,
2025-09-03,GRACIAS POR SU PAGO EN LINEA,,-49500.00,,2025-09.csv,credit,
2025-09-03,GRACIAS POR SU PAGO EN LINEA,,-49400.00,,2025-09.csv,credit,
2025-09-03,GRACIAS POR SU PAGO EN LINEA,,-19255.65,,2025-09.csv,credit,
2025-09-03,Transfer to Karen,Transfer:Karen,33745.00,,banregio-2025-09.pdf,debit,
2025-09-04,ATARANTADOS             CIUDAD DE MEX,,370.00,,2025-09.csv,credit,
2025-09-04,CGO AUT TELCEL REGION 8 MERIDA,,644.61,,2025-09.csv,credit,
2025-09-04,OPENAI *CHATGPT SUBSCR  SAN FRANCISCO,,3852.83,200.00,2025-09.csv,credit,
2025-09-05,ANTHROPIC               SAN FRANCISCO,,4795.88,250.00,2025-09.csv,credit,
2025-09-05,LE PAIN QUOTIDIEN CONDE MEXICO,,338.10,,2025-09.csv,credit,
2025-09-05,Transfer to Luci,Transfer:Luci,2800.00,,banregio-2025-09.pdf,debit,
2025-09-06,AMAZON MX MARKETPLACE*A MEXICO CITY,,109.00,,2025-09.csv,credit,
2025-09-06,AMAZON MX MARKETPLACE*A MEXICO CITY,,564.96,,2025-09.csv,credit,
2025-09-06,ETSY.COM - HISTORILICIO IRELAND,,1176.96,,2025-09.csv,credit,
2025-09-06,MERCADOPAGO*ORUJO       Cuauht?moc,,552.00,,2025-09.csv,credit,
2025-09-06,UBER EATS               HTTPS://HELP.UB,,1406.89,,2025-09.csv,credit,
2025-09-06,UBER ONE MEMBERSHIP     HTTPS://HELP.UB,,70.00,,2025-09.csv,credit,
2025-09-07,AMAZON MX MARKETPLACE*A MEXICO CITY,,522.55,,2025-09.csv,credit,
2025-09-07,AMAZON MX*AMAZON RETAIL MEXICO CITY,,504.07,,2025-09.csv,credit,
2025-09-07,AMAZON MX*AMAZON RETAIL MEXICO CITY,,1199.00,,2025-09.csv,credit,
2025-09-07,COMISION FEDERAL DE ELE Mexico 484,,2309.00,,2025-09.csv,credit,
2025-09-07,REST JOWONG             CIUDAD DE MEX,,250.00,,2025-09.csv,credit,
2025-09-07,REST MYKA CONDESA       CIUDAD DE MEX,,285.00,,2025-09.csv,credit,
2025-09-07,UBER EATS               HTTPS://HELP.UB,,1299.55,,2025-09.csv,credit,
2025-09-07,UBER TRIP               HTTPS://HELP.UB,,103.81,,2025-09.csv,credit,
2025-09-07,UBER TRIP               HTTPS://HELP.UB,,150.72,,2025-09.csv,credit,
2025-09-07,WHITEPAPER.MX           SAN PEDRO GARZA,,189.00,,2025-09.csv,credit,
2025-09-08,AMAZON MX MARKETPLACE*A MEXICO CITY,,752.39,,2025-09.csv,credit,
2025-09-08,RESTAURAT CAMOMILA      CIUDAD DE MEX,,319.00,,2025-09.csv,credit,
2025-09-08,VIAGOGO ENTERTAINMENT I NEW YORK,,13851.73,723.00,2025-09.csv,credit,
2025-09-08,Transfer to Karen,Transfer:Karen,2200.00,,banregio-2025-09.pdf,debit,
2025-09-09,AMAZON MX*AMAZON RETAIL MEXICO CITY,,596.99,,2025-09.csv,credit,
2025-09-09,AMAZON MX*AMAZON RETAIL MEXICO CITY,,12999.00,,2025-09.csv,credit,
2025-09-09,REST CHORIPA            CIUDAD DE MEX,,485.65,,2025-09.csv,credit,
2025-09-10,FS *PUT.IO              877-327-8914,,190.74,9.99,2025-09.csv,credit,
2025-09-10,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,367.40,,2025-09.csv,credit,
2025-09-10,PLAYSTATION NETWORK     800-345-7669,,265.59,13.91,2025-09.csv,credit,
2025-09-10,PLAYSTATION NETWORK     800-345-7669,,1771.54,92.78,2025-09.csv,credit,
2025-09-10,UNITED PARCEL SERVICE D MEXICO CITY,,1922.50,,2025-09.csv,credit,
2025-09-11,TAQ LA OCHENTA Y NUEVE  CIUDAD DE MEX,,587.40,,2025-09.csv,credit,
2025-09-12,AMAZON MX*EBOOKS MX     MEXICO CITY,,277.20,,2025-09.csv,credit,
2025-09-12,PH ORIGINAL             TLALNEPANTLA,,-13912.75,,2025-09.csv,credit,
2025-09-12,REST DR PIZZA CONDESA 0 CIUDAD DE MEX,,1122.00,,2025-09.csv,credit,
2025-09-12,TELEFONOS DE MEXICO SAB CIUDAD DE MEXIC,,1078.00,,2025-09.csv,credit,
2025-09-12,Transfer to Luci,Transfer:Luci,2800.00,,banregio-2025-09.pdf,debit,
2025-09-12,Transfer to Karen,Transfer:Karen,16400.00,,banregio-2025-09.pdf,debit,
2025-09-13,APPLE.COM/BILL          CUPERTINO,,199.00,,2025-09.csv,credit,
2025-09-13,THE REST IS HISTORY     HAYWARDS HEATH,,154.64,,2025-09.csv,credit,
2025-09-13,UBER EATS               HTTPS://HELP.UB,,816.45,,2025-09.csv,credit,
2025-09-13,UBER TRIP               HTTPS://HELP.UB,,134.40,,2025-09.csv,credit,
2025-09-13,UBER TRIP               HTTPS://HELP.UB,,190.04,,2025-09.csv,credit,
2025-09-14,UBER EATS               HTTPS://HELP.UB,,716.85,,2025-09.csv,credit,
2025-09-14,UBER TRIP               HTTPS://HELP.UB,,488.22,,2025-09.csv,credit,
2025-09-14,UBER TRIP               HTTPS://HELP.UB,,547.68,,2025-09.csv,credit,
2025-09-15,LE PAIN QUOTIDIEN CONDE MEXICO,,842.95,,2025-09.csv,credit,
2025-09-15,REST MYKA CONDESA       CIUDAD DE MEX,,255.00,,2025-09.csv,credit,
2025-09-15,ROTOPLAS SERVICIO       CDMX,,369.00,,2025-09.csv,credit,
2025-09-15,UBER EATS               HTTPS://HELP.UB,,50.00,,2025-09.csv,credit,
2025-09-15,UBER EATS               HTTPS://HELP.UB,,874.22,,2025-09.csv,credit,
2025-09-17,AQUI ANTIGUEDADES       CIUDAD DE MEX,,700.00,,2025-09.csv,credit,
2025-09-17,CASAS DE COMIDA DEGU S  CIUDAD DE MEX,,788.90,,2025-09.csv,credit,
2025-09-17,PLANET OF THE VAPES 690 AUSTIN,,2001.64,106.15,2025-09.csv,credit,
2025-09-18,ANTHROPIC               SAN FRANCISCO,,4714.18,250.00,2025-09.csv,credit,
2025-09-18,UBER EATS               HTTPS://HELP.UB,,887.55,,2025-09.csv,credit,
2025-09-18,Mortgage Payment,Housing:Mortgage,33960.41,,banregio-2025-09.pdf,debit,
2025-09-19,NETFLIX.COM             LOS GATOS,,471.22,24.99,2025-09.csv,credit,
2025-09-19,REST ARDA               CIUDAD DE MEX,,1679.00,,2025-09.csv,credit,
2025-09-19,REST EL PARNITA         CIUDAD DE MEX,,1001.00,,2025-09.csv,credit,
2025-09-19,WWW.MUBI.COM            NEW YORK,,179.00,,2025-09.csv,credit,
2025-09-19,Transfer to Luci,Transfer:Luci,2800.00,,banregio-2025-09.pdf,debit,
2025-09-20,DELIRIO                 MEXICO,,460.00,,2025-09.csv,credit,
2025-09-20,MERCADOPAGO*CALIMENCORP Manzanillo,,2745.00,,2025-09.csv,credit,
2025-09-20,REST PAST FICELLE       CIUDAD DE MEX,,713.00,,2025-09.csv,credit,
2025-09-20,UBER EATS               HTTPS://HELP.UB,,670.41,,2025-09.csv,credit,
2025-09-21,*PET POINT              CUAUHTEMOC,,1260.00,,2025-09.csv,credit,
2025-09-21,AMAZON MX MARKETPLACE*A MEXICO CITY,,179.10,,2025-09.csv,credit,
2025-09-21,AMAZON MX MARKETPLACE*A MEXICO CITY,,415.24,,2025-09.csv,credit,
2025-09-21,MERCADOPAGO*MISEENPRINT Benito ju?rez,,4325.00,,2025-09.csv,credit,
2025-09-21,REST SUCURSAL ALFIL     CUAUHTEMOC,,1578.50,,2025-09.csv,credit,
2025-09-21,SPOTIFY MX              MEXICO,,139.00,,2025-09.csv,credit,
2025-09-21,UBER EATS               HTTPS://HELP.UB,,40.00,,2025-09.csv,credit,
2025-09-21,UBER EATS               HTTPS://HELP.UB,,1382.85,,2025-09.csv,credit,
2025-09-21,GOOGLE *SKYALERT        G.CO/HELPPAY#,,249.00,,2025-10.csv,credit,
2025-09-22,CABLE Y COMU MORELIA SA CIUDAD DE MEXIC,,719.38,,2025-09.csv,credit,
2025-09-22,RESTAURAT CAMOMILA      CIUDAD DE MEX,,198.00,,2025-10.csv,credit,
2025-09-22,Mercadopago *Florandr,Hogar,120.00,,nubank-credit-2025-10.pdf,credit,
2025-09-23,APPLE.COM/BILL          CUPERTINO,,17.00,,2025-10.csv,credit,
2025-09-23,APPLE.COM/BILL          CUPERTINO,,129.00,,2025-10.csv,credit,
2025-09-23,APPLE.COM/BILL          CUPERTINO,,498.00,,2025-10.csv,credit,
2025-09-23,ATARANTADOS             CIUDAD DE MEX,,346.50,,2025-10.csv,credit,
2025-09-23,EL PALACIO DE HIERRO DU MEXICO,,3166.56,,2025-10.csv,credit,
2025-09-23,GOOGLE *NEST            G.CO/HELPPAY#,,200.00,,2025-10.csv,credit,
2025-09-23,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,,159.00,,2025-10.csv,credit,
2025-09-23,PALACIODEHIERRO DURANGO MEXICO,,4263.25,,2025-10.csv,credit,
2025-09-23,PAYU-GOOGLE CLOUD 10166 CIUDAD DE MEXIC,,200.00,,2025-10.csv,credit,
2025-09-24,APPLE.COM/BILL          CUPERTINO,,138.00,,2025-10.csv,credit,
2025-09-24,LE PAIN QUOTIDIEN ROMA  MEXICO,,323.40,,2025-10.csv,credit,
2025-09-24,MERCADOPAGO*CALIMENCORP Manzanillo,,1710.00,,2025-10.csv,credit,
2025-09-24,RAPPI*RAPPI MEXICO      MEXICO CITY,,118.50,,2025-10.csv,credit,
2025-09-24,ZTL*CONDOMECAFÉ         MEXICO,,59.00,,2025-10.csv,credit,
2025-09-24,Cafeteria Arabica,Restaurante,83.60,,nubank-credit-2025-10.pdf,credit,
2025-09-25,REST CHORIPA            CIUDAD DE MEX,,627.55,,2025-10.csv,credit,
2025-09-26,AMAZON MX*AD FREE FOR P MEXICO CITY,,50.00,,2025-10.csv,credit,
2025-09-26,HOMARE JAPONESA         CIUDAD DE MEX,,3156.00,,2025-10.csv,credit,
2025-09-26,Cafeteria Arabica,Restaurante,73.70,,nubank-credit-2025-10.pdf,credit,
2025-09-26,Almanegra Cafe,Restaurante,74.80,,nubank-credit-2025-10.pdf,credit,
2025-09-26,Transfer to Luci,Transfer:Luci,2800.00,,banregio-2025-09.pdf,debit,
2025-09-27,AUDIBLE*NJ11V3KU0       AMZN.COM/BILL,,282.24,14.95,2025-10.csv,credit,
2025-09-27,GOOGLE *GOOGLE ONE      G.CO/HELPPAY#,,395.00,,2025-10.csv,credit,
2025-09-27,NETPAY*MARMOTA PLAZACiu Ciudad De Mexic,,2087.25,,2025-10.csv,credit,
2025-09-27,REST SUCURSAL ALFIL     CUAUHTEMOC,,1880.25,,2025-10.csv,credit,
2025-09-27,Cafeteria Arabica,Restaurante,73.70,,nubank-credit-2025-10.pdf,credit,
2025-09-27,Gonzalitos Taqueria S,Restaurante,334.80,,nubank-credit-2025-10.pdf,credit,
2025-09-28,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,,377.57,20.00,2025-10.csv,credit,
2025-09-28,ROJO BISTROT            CIUDAD DE MEX,,1765.50,,2025-10.csv,credit,
2025-09-28,UBER TRIP               HTTPS://HELP.UB,,145.97,,2025-10.csv,credit,
2025-09-28,ZTL*QUENTIN CAFÉ        MEXICO,,420.00,,2025-10.csv,credit,
2025-09-29,DEVOLUCION DE INTERESES ORDINARIOS,,-270.70,,2025-10.csv,credit,
2025-09-29,DEVOLUCION DE IVA APLICABLE,,-43.31,,2025-10.csv,credit,
2025-09-29,MERCADOPAGO*SUC90       Cuauht?moc,,320.10,,2025-10.csv,credit,
2025-09-29,UBER EATS               HTTPS://HELP.UB,,657.18,,2025-10.csv,credit,
2025-09-29,Transfer to Karen,Transfer:Karen,18600.00,,banregio-2025-09.pdf,debit,
2025-09-30,AETHOS CLUB             LONDON,,3389.26,180.00,2025-10.csv,credit,
2025-09-30,"GITHUB, INC.            SAN FRANCISCO",,263.61,14.00,2025-10.csv,credit,
2025-09-30,RESTAURAT CAMOMILA      CIUDAD DE MEX,,198.00,,2025-10.csv,credit,
2025-09-30,Cafeteria Arabica,Restaurante,83.60,,nubank-credit-2025-10.pdf,credit,
2025-10-01,ATARANTADOS             CIUDAD DE MEX,,366.85,,2025-10.csv,credit,
2025-10-01,PAYU-GOOGLE CLOUD 10166 CIUDAD DE MEXIC,,194.88,,2025-10.csv,credit,
2025-10-01,REST LARDO              CIUDAD DE MEX,,451.36,,2025-10.csv,credit,
2025-10-01,REST PANADERIA ROSETTA  CIUDAD DE MEX,,150.00,,2025-10.csv,credit,
2025-10-01,STARLINK                CIUDAD DE MEXIC,,1305.00,,2025-10.csv,credit,
2025-10-01,Cafeteria Arabica,Restaurante,83.60,,nubank-credit-2025-10.pdf,credit,
2025-10-02,AMAZON MX MARKETPLACE*A MEXICO CITY,,799.90,,2025-10.csv,credit,
2025-10-02,REST DRUNKENDOG 0001449 CIUDAD DE MEX,,270.25,,2025-10.csv,credit,
2025-10-02,X CORP. PAID FEATURES   BASTROP,,151.86,8.00,2025-10.csv,credit,
2025-10-03,AMAZON MX*PRIME VIDEO C MEXICO CITY,,129.00,,2025-10.csv,credit,
2025-10-03,APPLE.COM/BILL          CUPERTINO,,587.00,,2025-10.csv,credit,
2025-10-03,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,368.50,,2025-10.csv,credit,
2025-10-03,Of,Otros,212.49,11.59,nubank-credit-2025-10.pdf,credit,
2025-10-03,Cafeteria Arabica,Restaurante,83.60,,nubank-credit-2025-10.pdf,credit,
2025-10-03,Transfer to Luci,Transfer:Luci,2800.00,,banregio-2025-10.pdf,debit,
2025-10-04,APPLE.COM/BILL          CUPERTINO,,-149.00,,2025-10.csv,credit,
2025-10-04,BILLPOCKET*KOYI SUSHI F MERIDA,,3306.00,,2025-10.csv,credit,
2025-10-04,BOUT CASA DENIM         CUAUHTEMOC,,6500.00,,2025-10.csv,credit,
2025-10-04,CGO AUT TELCEL REGION 8 MERIDA,,811.58,,2025-10.csv,credit,
2025-10-04,ESTETICA MOC            CIUDAD DE MEX,,510.00,,2025-10.csv,credit,
2025-10-04,GRACIAS POR SU PAGO EN LINEA,,-49900.00,,2025-10.csv,credit,
2025-10-04,GRACIAS POR SU PAGO EN LINEA,,-49800.00,,2025-10.csv,credit,
2025-10-04,GRACIAS POR SU PAGO EN LINEA,,-34658.38,,2025-10.csv,credit,
2025-10-04,MERCADOPAGO*LOOSEBLUES  Cuauht?moc,,373.75,,2025-10.csv,credit,
2025-10-04,MERCADOPAGO*LOOSEBLUES  Cuauht?moc,,6300.00,,2025-10.csv,credit,
2025-10-04,OPENAI *CHATGPT SUBSCR  SAN FRANCISCO,,3777.34,200.00,2025-10.csv,credit,
2025-10-04,UBER EATS               HTTPS://HELP.UB,,2066.60,,2025-10.csv,credit,
2025-10-04,UBER TRIP               HTTPS://HELP.UB,,164.58,,2025-10.csv,credit,
2025-10-04,UBER TRIP               HTTPS://HELP.UB,,168.04,,2025-10.csv,credit,
2025-10-04,Cafeteria Arabica,Restaurante,83.60,,nubank-credit-2025-10.pdf,credit,
2025-10-05,AMAZON MX*AMAZON RETAIL MEXICO CITY,,1463.75,,2025-10.csv,credit,
2025-10-05,RAPPI*RAPPI MEXICO      MEXICO CITY,,338.70,,2025-10.csv,credit,
2025-10-05,UBER EATS               HTTPS://HELP.UB,,664.20,,2025-10.csv,credit,
2025-10-06,AMAZON MX MARKETPLACE*A MEXICO CITY,,242.25,,2025-10.csv,credit,
2025-10-06,AMAZON MX MARKETPLACE*A MEXICO CITY,,817.63,,2025-10.csv,credit,
2025-10-06,AMAZON MX MARKETPLACE*A MEXICO CITY,,820.00,,2025-10.csv,credit,
2025-10-06,AMAZON MX MARKETPLACE*A MEXICO CITY,,854.46,,2025-10.csv,credit,
2025-10-06,RESTAURAT CAMOMILA      CIUDAD DE MEX,,302.50,,2025-10.csv,credit,
2025-10-06,UBER ONE MEMBERSHIP     HTTPS://HELP.UB,,70.00,,2025-10.csv,credit,
2025-10-07,CASAS DE COMIDA DEGU S  CIUDAD DE MEX,,961.40,,2025-10.csv,credit,
2025-10-07,WHITEPAPER.MX           SAN PEDRO GARZA,,189.00,,2025-10.csv,credit,
2025-10-07,Cafeteria Arabica,Restaurante,83.60,,nubank-credit-2025-10.pdf,credit,
2025-10-08,AMAZON MX MARKETPLACE*A MEXICO CITY,,1399.00,,2025-10.csv,credit,
2025-10-08,MERCADOPAGO*BLENDSTATIO Cuauht?moc,,170.00,,2025-10.csv,credit,
2025-10-08,MERCADOPAGO*CALIMENCORP Manzanillo,,2650.00,,2025-10.csv,credit,
2025-10-08,TAQ LA OCHENTA Y NUEVE  CIUDAD DE MEX,,380.60,,2025-10.csv,credit,
2025-10-08,Cafeteria Arabica,Restaurante,83.60,,nubank-credit-2025-10.pdf,credit,
2025-10-09,ALMANEGRA CAFE          CIUDAD DE MEX,,88.00,,2025-10.csv,credit,
2025-10-09,GONZALITOS TAQUERIA S   CIUDAD DE MEX,,367.40,,2025-10.csv,credit,
2025-10-09,UBER TRIP               HTTPS://HELP.UB,,64.53,,2025-10.csv,credit,
2025-10-09,UBER TRIP               HTTPS://HELP.UB,,88.22,,2025-10.csv,credit,
2025-10-10,FS *PUT.IO              877-327-8914,,190.38,9.99,2025-10.csv,credit,
2025-10-10,RAPPI*RAPPI MEXICO      MEXICO CITY,,397.70,,2025-10.csv,credit,
2025-10-10,REST CHORIPA            CIUDAD DE MEX,,501.60,,2025-10.csv,credit,
2025-10-10,SIE*PLAYSTATIONNETWO    877-971-7669,,265.08,13.91,2025-10.csv,credit,
2025-10-10,Transfer to Luci,Transfer:Luci,2800.00,,banregio-2025-10.pdf,debit,
2025-10-10,Transfer to Karen,Transfer:Karen,10500.00,,banregio-2025-10.pdf,debit,
2025-10-11,APPLE.COM/BILL          CUPERTINO,,318.00,,2025-10.csv,credit,
2025-10-11,RAPPI*RAPPI MEXICO      MEXICO CITY,,30.00,,2025-10.csv,credit,
2025-10-11,RAPPI*RAPPI MEXICO      MEXICO CITY,,397.70,,2025-10.csv,credit,
2025-10-11,RAPPI*RAPPI MEXICO      MEXICO CITY,,823.70,,2025-10.csv,credit,
2025-10-11,TELEFONOS DE MEXICO SAB CIUDAD DE MEXIC,,1078.00,,2025-10.csv,credit,
2025-10-11,Cafeteria Arabica,Restaurante,73.70,,nubank-credit-2025-10.pdf,credit,
2025-10-12,APPLE.COM/BILL          CUPERTINO,,249.00,,2025-10.csv,credit,
2025-10-12,BILLPOCKET*KOYI SUSHI F MERIDA,,2938.25,,2025-10.csv,credit,
2025-10-12,RAPPI*RAPPI MEXICO      MEXICO CITY,,30.00,,2025-10.csv,credit,
2025-10-12,RAPPI*RAPPI MEXICO      MEXICO CITY,,1160.70,,2025-10.csv,credit,
2025-10-12,SP NOMAD GOODS          SANTA BARBARA,,4359.00,,2025-10.csv,credit,
2025-10-13,23ANDME                 SUNNYVALE,,1306.71,69.00,2025-10.csv,credit,
2025-10-13,APPLE.COM/BILL          CUPERTINO,,249.00,,2025-10.csv,credit,
